Date,News,Polarity
08 10 2020,Punjab under ‘micro smart lockdowns’ amid fears of Covid-19 resurgence,0
08 10 2020,Prisoner’s death in judicial custody in Shikarpur sparks angry protest,0
08 10 2020,Three prosecution witnesses cross-examined in Naqeeb murder case,0
08 10 2020,PPP announces opposition’s power show in Karachi on 18th,0
08 10 2020,Two ex-MQM workers challenge conviction in Baldia factory fire case,0
08 10 2020,Laws must be amended to meet current needs: Alyani,0
08 10 2020,"Afghanistan’s poppy crop poses threat to Pakistan, says Swati",0
08 10 2020,Centre rejects Sindh govt’s claims over twin islands,0
08 10 2020,Fight against terrorism will continue: COAS,0
08 10 2020,PM for skills enhancement of young population,0
08 10 2020,Detention of convict in Pearl murder case extended,0
08 10 2020,Fazl upbeat about Oct 16 PDM rally after talks with Maryam,0
08 10 2020,IHC issues proclamation against Nawaz in two cases,0
21 10 2020,Army chief appreciates troops' operational preparedness during visit to LoC,0
21 10 2020,Imran Abbas and Ertugrul star Cem Ucan face off in a game of pool,0
21 10 2020,‘Heading in the right direction’: Pakistan sees record 1Q current account surplus,0
21 10 2020,Emmad Irfani is making his film debut with Maya Ali in Shoaib Mansoor's next,0
21 10 2020,Shahid Afridi celebrates 20 years of marriage,0
21 10 2020,Sana Javed and Umair Jaswal tie the knot,0
21 10 2020,Toxic masculinity is a problem. So what are men going to do about it?,0
21 10 2020,"Editorial: If true, the circumstances surrounding Safdar's arrest indicate the rule of law is in absolute peril",0
21 10 2020,Why programmes and workshops against gender-based violence are of no use in Pakistan,0
21 10 2020,The prime minister appears incapable of rationally dealing with any political crisis,0
21 10 2020,‘Short circuit primary cause of Hafeez Centre blaze’,0
21 10 2020,Lahore CCPO hurls abuses at woman complainant,0
21 10 2020,Opposition conspiracy against institutions has failed: Buzdar,0
21 10 2020,SBP governor inaugurates first ‘urban forest’ project,0
21 10 2020,Opposition walks out of Senate to protest islands ordinance,0
21 10 2020,Bodies to be formed to promote Pak-Iran barter trade,0
21 10 2020,GB’s CEC barred from intervening in govt affairs,0
21 10 2020,NAP has been converted into political victimisation plan: PML-N leader,0
21 10 2020,Imran orders steps to curb price hike in Punjab,0
21 10 2020,Pakistan stands by Afghan brethren in hard times: Alvi,0
21 10 2020,Digital jalsas catch on as censorship pushes viewers online,0
21 10 2020,"Country to face serious gas shortage in winter, NA told",0
21 10 2020,National Assembly echoes with opposition whistles,0
21 10 2020,Commanders review surge in terrorist incidents,0
21 10 2020,SITUATIONER: Why Maryam avoided political gain for party in Karachi visit,0
21 10 2020,Five hurt in IED blast at Sheerin Jinnah bus terminal,0
21 10 2020,Bill prepared to establish Sindh medical & dental council: minister,0
21 10 2020,Murad says PA to seek withdrawal of PIDA ordinance today,0
21 10 2020,"PIA not selling Roosevelt Hotel in New York, Senate body told",0
21 10 2020,LHWs call off sit-in after govt accepts demands,0
21 10 2020,40pc children under five years stunted in Pakistan: report,0
21 10 2020,WHO assesses weaknesses in govt response to pandemic,0
21 10 2020,"KP cabinet okays sasta bazaars in capital, divisions",0
21 10 2020,KP urged to open medical varsity campus in Kabul,0
25 10 2020,How can we make university campuses safer for women?,0
25 10 2020,'Time has come to change fate of Pakistan': PDM leadership blasts PTI govt at Quetta power show,0
25 10 2020,Smokers' Corner: The changing face of Punjabi nationalism,0
25 10 2020,The prime minister has chosen to be a silent spectator during the 'Karachi incident',0
25 10 2020,Editorial: It is no mean achievement for Pakistan that it was able to satisfy FATF in 21 areas in such a short time,0
25 10 2020,A relief Ali Imran is back,0
25 10 2020,Bus Rapid Transit service resumes after five weeks,0
25 10 2020,Defamation lawsuit against PM put off due to lawyers’ absence,0
25 10 2020,Privilege motions by MPAs against officials record steady increase,0
25 10 2020,Islamabad reports highest single day rise in Covid-19 infections in two months,0
25 10 2020,Pakistan could be next polio-free country: WHO,0
25 10 2020,Ryanair to lease PIA aircraft for cargo flights,0
25 10 2020,Rebel MPAs meet Buzdar,0
25 10 2020,"Court orders home-cooked food, mattress for Hamza",0
25 10 2020,"Justice Isa case: Opposition demands president, PM’s resignations",0
25 10 2020,Asad Umar defends PTI govt’s handling of affairs in Sindh,0
25 10 2020,"Slow KWSB response, ageing sewer pipes main causes of urban flooding",0
25 10 2020,Murad calls for speedy measures to implement Safe City project,0
25 10 2020,‘Missing’ journalist returns home safely amid protests,0
25 10 2020,PM’s aide terms Safdar’s arrest ‘orchestrated drama’,0
25 10 2020,PBC welcomes SC verdict in Justice Isa case,0
25 10 2020,"Ordinance against constitution can be nixed, IHC told",0
25 10 2020,"PPP, govt in war of words over FATF outcome",0
25 10 2020,"Society with selective justice can’t survive, says PM",0
26 10 2020,"I feel hopeless and helpless today, says Kumail Nanjiani opening up about Covid anxiety",0
26 10 2020,Swiss Miss has a makeover,0
26 10 2020,Hussain Rehar's flies solo for first fashion show to take place in Lahore in months,0
26 10 2020,"Pakistan summons French envoy to protest publication of blasphemous sketches, Macron’s statement",0
26 10 2020,Anoushey Ashraf advocates for animal welfare all the way from Istanbul,0
26 10 2020,PM reaffirms support for peace in Afghanistan at inauguration of two-day trade seminar,0
26 10 2020,Umair Jaswal's journey across Pakistan is in search of himself,0
26 10 2020,Mansha Pasha thinks sustainable fashion is just desi fashion with a fancy name,0
26 10 2020,The most striking aspect of the PTI government’s messaging is its predominantly negative nature,0
26 10 2020,'PDM meeting or the BJP's?': Balochistan CM voices concern over Noorani’s remarks at Quetta rally,0
26 10 2020,The problem with naming names,0
26 10 2020,Editorial: The govt has crossed many lines in the Justice Isa case,0
26 10 2020,Policeman held for ‘raping’ actress in Lahore,0
26 10 2020,PML-N holds separate inauguration of Orange Line train,0
26 10 2020,Veritable signs of coronavirus resurgence in Punjab,0
26 10 2020,Smog in Lahore worsening by the day,0
26 10 2020,Unusual criterion set to hire ‘favourite’ as Services head,0
26 10 2020,Minister hints at new strategy for dealing with PDM protests,0
26 10 2020,Homage paid to Naik Saif for exemplary bravery,0
26 10 2020,"NAB meets today to devise strategy to vigorously pursue 1,230 references",0
26 10 2020,Three killed in motorbike blast in Quetta,0
26 10 2020,Turkey reaffirms support on Kashmir issue,0
26 10 2020,Learning poverty in Pakistan may rise to 79pc due to Covid,0
26 10 2020,Country’s first major mass transit project opens,0
26 10 2020,Khyber becomes first merged district to have official website,0
26 10 2020,Strict monitoring to prevent second wave of Covid-19 in KP,0
26 10 2020,Wildlife dept opposes GDA’s request for control over hiking tracks,0
26 10 2020,Murdered bank official’s ex-wife arrested,0
26 10 2020,10 streets in Islamabad sealed after Covid-19 cases emerge,0
26 10 2020,"Hyderabad development package to be announced soon, says Asad",0
26 10 2020,PSP urges army chief to help resolve key issues,0
26 10 2020,Dams planned under CPEC may harm Indus river dolphin: WWF-P,0
26 10 2020,PTI chalks out strong strategy to counter opposition in Sindh,0
13 11 2020,"Main suspect in Kashmore mother, daughter gang-rape 'killed by accomplice during encounter': police",0
13 11 2020,Federal govt approaches court against Sindh Police's move to term FIR against Capt Safdar 'fake',0
13 11 2020,PPP leader Jam Madad Ali passes away in Karachi from Covid-19 complications,0
13 11 2020,Bilawal terms court order barring him from campaigning for GB polls 'injustice',0
13 11 2020,"'Can't blame entire army for lawlessness of few individuals,' says Nawaz at PML-N's Swat power show",0
13 11 2020,Sindh govt lauds bravery of cop-daughter duo in aiding arrest of Kashmore rape suspect,0
13 11 2020,SBP just banned subscriptions of Indian content in Pakistan and Twitter isn't happy,0
13 11 2020,"India in no position to pontificate on terrorism, minority rights: FO",0
13 11 2020,"Item numbers are not 'art' — they're nonsense, says Hamza Ali Abbasi",0
13 11 2020,US president-elect Joe Biden is behind some crucial events in the thinking of Pakistanis,0
13 11 2020,What Mian Nawaz Sharif has said in his speeches has not come as a surprise to anyone,0
13 11 2020,Man dies in Abbottabad police’s custody,0
13 11 2020,Inquiry ordered into students’ harassment at Islamia College University,0
13 11 2020,KP seeks WHO help to increase Covid testing capacity,0
13 11 2020,No decision to shut schools in Punjab: minister,0
13 11 2020,Polio vaccination campaign from 30th in Pindi,0
13 11 2020,Aides stir up controversy about ‘Karachi incident’,0
13 11 2020,LHC strikes down SECP reference to FIA in sugar mills case,0
13 11 2020,Younger people more vulnerable to Covid,0
13 11 2020,"Apex Committee recommends ban on political, religious gatherings",0
13 11 2020,"Even after rehabilitation KCR will be of little advantage, says CM",0
13 11 2020,NAB approves filing of final reference against Khursheed Shah,0
13 11 2020,Naval chief reviews operational preparedness at coastal areas,0
13 11 2020,"MQM challenges in court ‘ethnic-based, illegal’ creation of Keamari district",0
13 11 2020,PM to visit Turbat today,0
13 11 2020,Opposition has important role to play for progress: Alyani,0
13 11 2020,Four amended review petitions question Isa case verdict,0
13 11 2020,Vawda given last chance over dual nationality claims,0
13 11 2020,MPAs from remote Sindh areas own significant wealth,0
13 11 2020,Govt talking to manufacturers for early vaccine delivery,0
13 11 2020,NAB closes graft probe against Pervaiz Elahi,0
13 11 2020,"Nawaz trying to create rifts in army, says PM Imran",0
14 11 2020,Bakhtawar Bhutto to be engaged in Karachi on November 27,0
14 11 2020,Shamoon Abbasi just joined PTI and here's what he's doing to revive Pakistan's media industry,0
14 11 2020,Raj Kapoor and Dilip Kumar's decaying ancestral mansions are being brought to life in Peshawar,0
14 11 2020,"Key stakeholders in the govt, opposition and establishment know the political situation cannot be allowed to worsen",0
14 11 2020,Peshawar records highest Covid positivity rate in KP,0
14 11 2020,Stay in deportation of US blogger extended,0
14 11 2020,"Armed men barge into ex-president’s house, beat up servants",0
14 11 2020,Over 150 TLP workers arrested in crackdown,0
14 11 2020,Trader leader claims govt removing local sugar stocks,0
14 11 2020,Punjab notifies abolition of two-finger test,0
14 11 2020,Highest Covid death toll in Punjab since July,0
14 11 2020,"Faisalabad, Lahore surpass Delhi as most polluted cities",0
14 11 2020,Centre’s moves over twin islands termed exercise in futility,0
14 11 2020,Sindh govt’s inquiry into ‘Karachi incident’ completed,0
14 11 2020,Fake FIA officer arrested for defrauding public,0
14 11 2020,IHC issues detailed verdict on Nadra chief appointment,0
14 11 2020,Dogar appointed SAPM on political affairs,0
14 11 2020,Alyani berates previous govts for lack of development,0
14 11 2020,"GB court stops ministers, MNAs from canvassing",0
14 11 2020,KP chief minister is country’s richest MPA,0
14 11 2020,Uplift of all areas key to strong federation: PM,0
14 11 2020,SC returns Zardari’s plea for not being entertainable,0
14 11 2020,"Pakistan records over 2,000 cases first time since July",0
03 12 2020,"UNGA adopts Pakistan-led resolution on 'promotion of interreligious, intercultural dialogue'",0
03 12 2020,Pakistan being subjected to 5th-generation warfare in 'massive way' but we are aware of threats: DG ISPR,0
03 12 2020,Pakistani project wins international award for shielding villages from natural disasters,0
03 12 2020,Ishaq Dar got grilled on BBC's HardTalk and Twitter is having a good laugh,0
03 12 2020,"Centre shuttered PSM to take over its land, accuses Ghani",0
03 12 2020,'Executive's job to enforce judgments': IHC dismisses petition seeking ban on public gatherings,0
03 12 2020,"Cher says Kaavan will now live as an elephant, not a prisoner in Cambodia",0
03 12 2020,Ask Malala Yousufzai anything and get an answer back on TikTok,0
03 12 2020,"Pakistan reports 3,499 daily Covid cases, positivity rate climbs to 8.16pc",0
03 12 2020,"Divorce does not always mean sadness, says Rubya Chaudhry",0
03 12 2020,It's Natasha Noorani's turn to enjoy the spotlight,0
03 12 2020,Red Zone Files: The Dar disaster,0
03 12 2020,The govt has taken a great leap backward with its proposed punishment for persons found guilty of rape,0
03 12 2020,New policy to ensure rapid diagnosis of Covid patients in KP,0
03 12 2020,Police official on polio duty shot dead in Bannu,0
03 12 2020,UK authorities asked to extradite Nawaz Sharif: PM’s aide,0
03 12 2020,Protesting Pims employees suspend services in hospital,0
